#arch : x86_64
#CPU : unknown
#OS : Linux
#version : 6.1.0-39-amd64
#mem alloc : malloc
#using 1 threads
#using memory mode : SAME_BUFFER
#STEP_SIZE = 16
#LOOP_NB0 = 320000000
#buffer init with 0.0 = true
#mem_size   nb_double   time
      0 ko	      0	         0	         0
      1 ko	    128	  0.013192	         0
      2 ko	    256	  0.015033	         0
      3 ko	    384	  0.013661	         0
      4 ko	    512	   0.01303	         0
      5 ko	    640	  0.015766	         0
      6 ko	    768	  0.014936	         0
      7 ko	    896	  0.014404	         0
      8 ko	   1024	  0.014094	         0
      9 ko	   1152	  0.014444	         0
     10 ko	   1280	  0.013902	         0
     11 ko	   1408	  0.013471	         0
     12 ko	   1536	   0.01358	         0
     13 ko	   1664	  0.013438	         0
     14 ko	   1792	  0.013166	         0
     15 ko	   1920	   0.01312	         0
     16 ko	   2048	  0.013322	         0
     17 ko	   2176	   0.01315	         0
     18 ko	   2304	  0.012914	         0
     19 ko	   2432	  0.012895	         0
     20 ko	   2560	  0.013257	         0
     21 ko	   2688	  0.012948	         0
     22 ko	   2816	  0.012828	         0
     23 ko	   2944	  0.012768	         0
     24 ko	   3072	  0.013077	         0
     25 ko	   3200	  0.012838	         0
     26 ko	   3328	  0.012715	         0
     27 ko	   3456	  0.012661	         0
     28 ko	   3584	   0.01311	         0
     29 ko	   3712	  0.012688	         0
     30 ko	   3840	  0.012858	         0
     31 ko	   3968	  0.012648	         0
     32 ko	   4096	  0.012891	         0
     33 ko	   4224	  0.012669	         0
     34 ko	   4352	  0.012642	         0
     35 ko	   4480	  0.012568	         0
     36 ko	   4608	  0.013404	         0
     37 ko	   4736	  0.012871	         0
     38 ko	   4864	  0.013188	         0
     39 ko	   4992	   0.01295	         0
     40 ko	   5120	  0.013901	         0
     41 ko	   5248	  0.013858	         0
     42 ko	   5376	  0.012685	         0
     43 ko	   5504	  0.012678	         0
     44 ko	   5632	  0.013204	         0
     45 ko	   5760	  0.013334	         0
     46 ko	   5888	  0.012923	         0
     47 ko	   6016	   0.01284	         0
     48 ko	   6144	  0.012896	         0
     49 ko	   6272	  0.013175	         0
     50 ko	   6400	  0.013145	         0
     51 ko	   6528	  0.013022	         0
     52 ko	   6656	   0.01373	         0
     53 ko	   6784	  0.013507	         0
     54 ko	   6912	  0.012758	         0
     55 ko	   7040	  0.012972	         0
     56 ko	   7168	  0.013143	         0
     57 ko	   7296	  0.013194	         0
     58 ko	   7424	  0.012769	         0
     59 ko	   7552	  0.013057	         0
     60 ko	   7680	  0.012895	         0
     61 ko	   7808	  0.012752	         0
     62 ko	   7936	  0.012801	         0
     63 ko	   8064	  0.012984	         0
     64 ko	   8192	  0.012906	         0
     65 ko	   8320	  0.013209	         0
     66 ko	   8448	  0.013056	         0
     67 ko	   8576	  0.013511	         0
     68 ko	   8704	  0.012845	         0
     69 ko	   8832	   0.01298	         0
     70 ko	   8960	  0.012804	         0
     71 ko	   9088	  0.013431	         0
     72 ko	   9216	  0.012931	         0
     73 ko	   9344	  0.012931	         0
     74 ko	   9472	  0.013896	         0
     75 ko	   9600	  0.014195	         0
     76 ko	   9728	  0.013021	         0
     77 ko	   9856	  0.012822	         0
     78 ko	   9984	  0.012923	         0
     79 ko	  10112	  0.013105	         0
     80 ko	  10240	  0.012816	         0
     81 ko	  10368	  0.012921	         0
     82 ko	  10496	  0.013112	         0
     83 ko	  10624	  0.012976	         0
     84 ko	  10752	   0.01296	         0
     85 ko	  10880	  0.013009	         0
     86 ko	  11008	  0.013049	         0
     87 ko	  11136	  0.013365	         0
     88 ko	  11264	  0.012883	         0
     89 ko	  11392	  0.012754	         0
     90 ko	  11520	  0.012998	         0
     91 ko	  11648	  0.012828	         0
     92 ko	  11776	  0.012704	         0
     93 ko	  11904	  0.012738	         0
     94 ko	  12032	  0.013056	         0
     95 ko	  12160	  0.013106	         0
     96 ko	  12288	  0.012924	         0
     97 ko	  12416	  0.012978	         0
     98 ko	  12544	  0.013093	         0
     99 ko	  12672	   0.01284	         0
    100 ko	  12800	  0.012767	         0
    101 ko	  12928	  0.012855	         0
    102 ko	  13056	  0.013059	         0
    103 ko	  13184	  0.012971	         0
    104 ko	  13312	  0.012829	         0
    105 ko	  13440	  0.012812	         0
    106 ko	  13568	  0.013084	         0
    107 ko	  13696	  0.012828	         0
    108 ko	  13824	  0.012724	         0
    109 ko	  13952	  0.012763	         0
    110 ko	  14080	   0.01302	         0
    111 ko	  14208	  0.012775	         0
    112 ko	  14336	  0.012815	         0
    113 ko	  14464	  0.012989	         0
    114 ko	  14592	  0.013244	         0
    115 ko	  14720	  0.012754	         0
    116 ko	  14848	  0.013157	         0
    117 ko	  14976	  0.013135	         0
    118 ko	  15104	  0.013088	         0
    119 ko	  15232	  0.013083	         0
