size_bytes,time_s
7799808.0,0.011919
7832576.0,0.011735
7865344.0,0.011969
7898112.0,0.01166
7930880.0,0.01156
7963648.0,0.011736
7996416.0,0.011901
8029184.0,0.012061
8061952.0,0.011767
8094720.0,0.011879
8127488.0,0.011906
8160256.0,0.01181
8193024.0,0.011876
8225792.0,0.011988
8258560.0,0.011601
8291328.0,0.011673
8324096.0,0.011778
8356864.0,0.011954
8389632.0,0.011959
8422400.0,0.011682
8455168.0,0.011878
8487936.0,0.011746
8520704.0,0.01158
8553472.0,0.011634
8586240.0,0.011854
8619008.0,0.011925
8651776.0,0.011841
8684544.0,0.011808
8717312.0,0.011895
8750080.0,0.011834
8782848.0,0.011631
8815616.0,0.011704
8848384.0,0.012034
8881152.0,0.012633
8913920.0,0.012475
8946688.0,0.012509
8979456.0,0.01259
9012224.0,0.012603
9044992.0,0.012467
9077760.0,0.012587
9110528.0,0.012549
9143296.0,0.012221
9176064.0,0.012248
9208832.0,0.01259
9241600.0,0.012476
9274368.0,0.012281
9307136.0,0.012456
9339904.0,0.012556
9372672.0,0.012467
9405440.0,0.012344
9438208.0,0.012258
9470976.0,0.012196
9503744.0,0.012351
9536512.0,0.012597
9569280.0,0.012507
9602048.0,0.012309
9634816.0,0.012696
9667584.0,0.012644
9700352.0,0.012563
9733120.0,0.012569
9765888.0,0.012645
9798656.0,0.012443
9831424.0,0.012424
9864192.0,0.012534
9896960.0,0.012391
9929728.0,0.012439
9962496.0,0.012515
9995264.0,0.012519
10028032.0,0.012238
10060800.0,0.013364
10093568.0,0.012638
10126336.0,0.012161
10159104.0,0.013075
10191872.0,0.012432
10224640.0,0.012462
10257408.0,0.012347
10290176.0,0.012476
10322944.0,0.012259
10355712.0,0.012552
10388480.0,0.012337
10421248.0,0.01217
10454016.0,0.012234
10486784.0,0.012311
10519552.0,0.01212
10552320.0,0.012367
10585088.0,0.012792
10617856.0,0.013168
10650624.0,0.012226
10683392.0,0.012493
10716160.0,0.012535
10748928.0,0.012535
10781696.0,0.012173
10814464.0,0.012336
10847232.0,0.012317
10880000.0,0.012223
10912768.0,0.012385
10945536.0,0.012332
10978304.0,0.012529
11011072.0,0.01299
11043840.0,0.01291
11076608.0,0.0132
11109376.0,0.013003
11142144.0,0.013542
11174912.0,0.01372
11207680.0,0.013712
11240448.0,0.013762
11273216.0,0.013964
11305984.0,0.013619
11338752.0,0.013777
11371520.0,0.013815
11404288.0,0.013527
11437056.0,0.013494
11469824.0,0.013633
11502592.0,0.014379
11535360.0,0.014212
11568128.0,0.014388
11600896.0,0.014529
11633664.0,0.014485
11666432.0,0.014452
11699200.0,0.014368
11731968.0,0.015002
11764736.0,0.01537
11797504.0,0.015286
11830272.0,0.015335
11863040.0,0.015422
11895808.0,0.015384
11928576.0,0.015291
11961344.0,0.015171
11994112.0,0.015596
12026880.0,0.015441
12059648.0,0.015497
12092416.0,0.016611
12125184.0,0.015344
12157952.0,0.015275
12190720.0,0.015394
12223488.0,0.015438
12256256.0,0.015633
12289024.0,0.015391
12321792.0,0.015272
12354560.0,0.015457
12387328.0,0.015507
12420096.0,0.015439
12452864.0,0.015393
12485632.0,0.015998
12518400.0,0.019768
12551168.0,0.015339
12583936.0,0.01554
12616704.0,0.015336
12649472.0,0.015444
12682240.0,0.015396
12715008.0,0.015531
12747776.0,0.015448
12780544.0,0.015796
12813312.0,0.015677
12846080.0,0.015768
12878848.0,0.015688
12911616.0,0.015746
12944384.0,0.015647
12977152.0,0.015731
13009920.0,0.016114
13042688.0,0.016207
13075456.0,0.016175
13108224.0,0.016597
13140992.0,0.016509
13173760.0,0.016645
13206528.0,0.016613
13239296.0,0.016434
13272064.0,0.016651
13304832.0,0.016408
13337600.0,0.016417
13370368.0,0.018698
13403136.0,0.016855
13435904.0,0.016949
13468672.0,0.016982
13501440.0,0.01711
13534208.0,0.017128
13566976.0,0.017267
13599744.0,0.017071
13632512.0,0.017048
13665280.0,0.017142
13698048.0,0.017106
13730816.0,0.017166
13763584.0,0.017482
13796352.0,0.016897
13829120.0,0.017201
13861888.0,0.01719
13894656.0,0.017103
13927424.0,0.017051
13960192.0,0.017227
13992960.0,0.017096
14025728.0,0.017029
14058496.0,0.017013
14091264.0,0.017047
14124032.0,0.01701
14156800.0,0.017291
14189568.0,0.017637
14222336.0,0.017799
14255104.0,0.019402
14287872.0,0.017871
14320640.0,0.017531
14353408.0,0.017738
14386176.0,0.018018
14418944.0,0.018274
14451712.0,0.018464
14484480.0,0.018367
14517248.0,0.018723
14550016.0,0.018445
14582784.0,0.018918
14615552.0,0.019269
14648320.0,0.019195
