#arch : aarch64
#CPU : unknown
#OS : Linux
#version : 6.1.0-25-arm64
#mem alloc : hugeFS
#using 1 threads
#using memory mode : SAME_BUFFER
#STEP_SIZE = 16
#LOOP_NB0 = 320000000
#buffer init with 0.0 = true
#mem_size   nb_double   time
    489 ko	  62592	  0.011519	         0
    493 ko	  63104	  0.011492	         0
    497 ko	  63616	  0.011511	         0
    501 ko	  64128	  0.011519	         0
    505 ko	  64640	  0.011617	         0
    509 ko	  65152	  0.011525	         0
    513 ko	  65664	  0.011896	         0
    521 ko	  66688	  0.012475	         0
    529 ko	  67712	  0.011981	         0
    537 ko	  68736	  0.012119	         0
    545 ko	  69760	   0.01195	         0
    553 ko	  70784	  0.011568	         0
    561 ko	  71808	  0.012721	         0
    569 ko	  72832	  0.011533	         0
    577 ko	  73856	   0.01153	         0
    585 ko	  74880	  0.011533	         0
    593 ko	  75904	  0.011469	         0
    601 ko	  76928	  0.011558	         0
    609 ko	  77952	  0.011541	         0
    617 ko	  78976	  0.011529	         0
    625 ko	  80000	  0.011526	         0
    633 ko	  81024	  0.012312	         0
    641 ko	  82048	  0.011645	         0
    649 ko	  83072	  0.011616	         0
    657 ko	  84096	  0.011579	         0
    665 ko	  85120	  0.011491	         0
    673 ko	  86144	  0.011478	         0
    681 ko	  87168	  0.011572	         0
    689 ko	  88192	   0.01151	         0
    697 ko	  89216	  0.011549	         0
    705 ko	  90240	  0.011502	         0
    713 ko	  91264	  0.011527	         0
    721 ko	  92288	  0.011491	         0
    729 ko	  93312	  0.011488	         0
    737 ko	  94336	  0.011489	         0
    745 ko	  95360	  0.011531	         0
    753 ko	  96384	  0.011605	         0
    761 ko	  97408	  0.011958	         0
    769 ko	  98432	  0.011602	         0
    777 ko	  99456	  0.011554	         0
    785 ko	 100480	  0.011497	         0
    793 ko	 101504	  0.011528	         0
    801 ko	 102528	  0.011512	         0
    809 ko	 103552	   0.01146	         0
    817 ko	 104576	  0.011535	         0
    825 ko	 105600	  0.011499	         0
    833 ko	 106624	   0.01146	         0
    841 ko	 107648	  0.011516	         0
    849 ko	 108672	    0.0115	         0
    857 ko	 109696	  0.011478	         0
    865 ko	 110720	  0.011522	         0
    873 ko	 111744	  0.011495	         0
    881 ko	 112768	  0.011482	         0
    889 ko	 113792	  0.011477	         0
    897 ko	 114816	  0.011505	         0
    905 ko	 115840	  0.011569	         0
    913 ko	 116864	  0.011597	         0
    921 ko	 117888	  0.012042	         0
    929 ko	 118912	  0.011542	         0
    937 ko	 119936	  0.011534	         0
    945 ko	 120960	   0.01146	         0
    953 ko	 121984	  0.011561	         0
    961 ko	 123008	  0.011523	         0
    969 ko	 124032	  0.011454	         0
    977 ko	 125056	  0.011488	         0
    985 ko	 126080	  0.011536	         0
    993 ko	 127104	   0.01149	         0
   1001 ko	 128128	  0.011479	         0
   1009 ko	 129152	  0.011515	         0
   1017 ko	 130176	  0.011504	         0
   1025 ko	 131200	  0.011479	         0
   1033 ko	 132224	   0.01155	         0
   1041 ko	 133248	  0.011635	         0
   1049 ko	 134272	  0.011632	         0
   1057 ko	 135296	   0.01151	         0
   1065 ko	 136320	  0.011475	         0
   1073 ko	 137344	  0.011477	         0
   1081 ko	 138368	  0.011505	         0
   1089 ko	 139392	  0.011515	         0
   1097 ko	 140416	  0.011503	         0
   1105 ko	 141440	  0.011506	         0
   1113 ko	 142464	  0.011488	         0
   1121 ko	 143488	  0.011556	         0
   1129 ko	 144512	  0.011473	         0
   1137 ko	 145536	  0.011501	         0
   1145 ko	 146560	    0.0115	         0
   1153 ko	 147584	  0.011518	         0
   1161 ko	 148608	  0.011471	         0
   1169 ko	 149632	  0.011494	         0
   1177 ko	 150656	  0.011637	         0
   1185 ko	 151680	  0.011527	         0
   1193 ko	 152704	  0.011499	         0
   1201 ko	 153728	  0.011527	         0
   1209 ko	 154752	   0.01155	         0
   1217 ko	 155776	  0.011554	         0
   1225 ko	 156800	  0.011657	         0
   1233 ko	 157824	   0.01159	         0
   1241 ko	 158848	   0.01147	         0
   1249 ko	 159872	  0.011489	         0
   1257 ko	 160896	  0.011505	         0
   1265 ko	 161920	  0.011491	         0
   1273 ko	 162944	  0.011494	         0
   1281 ko	 163968	  0.011503	         0
   1289 ko	 164992	  0.011465	         0
   1297 ko	 166016	  0.011457	         0
   1305 ko	 167040	  0.011523	         0
   1313 ko	 168064	  0.011583	         0
   1321 ko	 169088	  0.011559	         0
   1329 ko	 170112	  0.011701	         0
   1337 ko	 171136	   0.01152	         0
   1345 ko	 172160	  0.011505	         0
   1353 ko	 173184	   0.01151	         0
   1361 ko	 174208	  0.011487	         0
   1369 ko	 175232	   0.01151	         0
   1377 ko	 176256	  0.011798	         0
   1385 ko	 177280	    0.0118	         0
   1393 ko	 178304	  0.011681	         0
   1401 ko	 179328	  0.011509	         0
   1409 ko	 180352	  0.011455	         0
   1417 ko	 181376	  0.011484	         0
   1425 ko	 182400	  0.011572	         0
   1433 ko	 183424	  0.011451	         0
   1441 ko	 184448	  0.011752	         0
   1449 ko	 185472	  0.011648	         0
   1457 ko	 186496	  0.011501	         0
   1465 ko	 187520	  0.011479	         0
   1473 ko	 188544	  0.011496	         0
   1481 ko	 189568	  0.011465	         0
   1489 ko	 190592	  0.011488	         0
   1497 ko	 191616	  0.011547	         0
   1505 ko	 192640	   0.01149	         0
   1513 ko	 193664	  0.011466	         0
   1521 ko	 194688	  0.011751	         0
   1529 ko	 195712	  0.011797	         0
   1537 ko	 196736	  0.011822	         0
   1545 ko	 197760	  0.011802	         0
   1553 ko	 198784	  0.011569	         0
   1561 ko	 199808	  0.013378	         0
   1569 ko	 200832	  0.012125	         0
   1577 ko	 201856	  0.011659	         0
   1585 ko	 202880	  0.012127	         0
   1593 ko	 203904	  0.011609	         0
   1601 ko	 204928	  0.011686	         0
   1609 ko	 205952	  0.011801	         0
   1617 ko	 206976	  0.011842	         0
   1625 ko	 208000	  0.011803	         0
   1633 ko	 209024	  0.011787	         0
   1641 ko	 210048	   0.01158	         0
   1649 ko	 211072	  0.011505	         0
   1657 ko	 212096	  0.011537	         0
   1665 ko	 213120	  0.011529	         0
   1673 ko	 214144	  0.011482	         0
   1681 ko	 215168	    0.0115	         0
   1689 ko	 216192	   0.01147	         0
   1697 ko	 217216	  0.011487	         0
   1705 ko	 218240	  0.011502	         0
   1713 ko	 219264	  0.011466	         0
   1721 ko	 220288	  0.011498	         0
   1729 ko	 221312	  0.011716	         0
   1737 ko	 222336	  0.011589	         0
   1745 ko	 223360	  0.011482	         0
   1753 ko	 224384	  0.011602	         0
   1761 ko	 225408	  0.011509	         0
   1769 ko	 226432	  0.011502	         0
   1777 ko	 227456	  0.011472	         0
   1785 ko	 228480	  0.011493	         0
   1793 ko	 229504	  0.011532	         0
   1801 ko	 230528	   0.01145	         0
   1809 ko	 231552	  0.011518	         0
   1817 ko	 232576	  0.011509	         0
   1825 ko	 233600	  0.011452	         0
   1833 ko	 234624	  0.011518	         0
   1841 ko	 235648	  0.011507	         0
   1849 ko	 236672	  0.011483	         0
   1857 ko	 237696	  0.011581	         0
   1865 ko	 238720	  0.011797	         0
   1873 ko	 239744	  0.011842	         0
   1881 ko	 240768	  0.011803	         0
   1889 ko	 241792	  0.011802	         0
   1897 ko	 242816	  0.011923	         0
   1905 ko	 243840	  0.011816	         0
   1913 ko	 244864	   0.01181	         0
   1921 ko	 245888	  0.011867	         0
   1929 ko	 246912	  0.011816	         0
   1937 ko	 247936	  0.011821	         0
   1945 ko	 248960	  0.011843	         0
   1953 ko	 249984	  0.011562	         0
   1961 ko	 251008	  0.011501	         0
   1969 ko	 252032	  0.011513	         0
   1977 ko	 253056	  0.011595	         0
   1985 ko	 254080	  0.011658	         0
   1993 ko	 255104	  0.011612	         0
   2001 ko	 256128	  0.011536	         0
   2009 ko	 257152	  0.011514	         0
   2017 ko	 258176	  0.011493	         0
   2025 ko	 259200	   0.01146	         0
   2033 ko	 260224	  0.011454	         0
   2041 ko	 261248	  0.011708	         0
   2049 ko	 262272	   0.01178	         0
   2057 ko	 263296	  0.011498	         0
   2065 ko	 264320	  0.011474	         0
   2073 ko	 265344	  0.011491	         0
   2081 ko	 266368	  0.011475	         0
   2089 ko	 267392	  0.011452	         0
   2097 ko	 268416	  0.011493	         0
   2105 ko	 269440	  0.011489	         0
   2113 ko	 270464	  0.011546	         0
   2121 ko	 271488	  0.011496	         0
   2129 ko	 272512	  0.011772	         0
   2137 ko	 273536	  0.011574	         0
   2145 ko	 274560	  0.011496	         0
   2153 ko	 275584	  0.011513	         0
   2161 ko	 276608	  0.011468	         0
   2169 ko	 277632	  0.011446	         0
   2177 ko	 278656	  0.011498	         0
   2185 ko	 279680	  0.011508	         0
   2193 ko	 280704	    0.0115	         0
   2201 ko	 281728	  0.011519	         0
   2209 ko	 282752	  0.011838	         0
   2217 ko	 283776	  0.011747	         0
   2225 ko	 284800	  0.011467	         0
   2233 ko	 285824	  0.011607	         0
   2241 ko	 286848	  0.011793	         0
   2249 ko	 287872	  0.012229	         0
   2257 ko	 288896	  0.012365	         0
   2265 ko	 289920	  0.012165	         0
   2273 ko	 290944	  0.011692	         0
   2281 ko	 291968	  0.011466	         0
   2289 ko	 292992	  0.011471	         0
   2297 ko	 294016	  0.011501	         0
   2305 ko	 295040	  0.011465	         0
   2313 ko	 296064	  0.011661	         0
   2321 ko	 297088	  0.011523	         0
   2329 ko	 298112	   0.01152	         0
   2337 ko	 299136	   0.01146	         0
   2345 ko	 300160	  0.011477	         0
   2353 ko	 301184	  0.011489	         0
   2361 ko	 302208	  0.012072	         0
   2369 ko	 303232	  0.011627	         0
   2377 ko	 304256	  0.011436	         0
   2385 ko	 305280	  0.011468	         0
   2393 ko	 306304	   0.01151	         0
   2401 ko	 307328	  0.011586	         0
   2409 ko	 308352	  0.011503	         0
   2417 ko	 309376	  0.011489	         0
   2425 ko	 310400	  0.011456	         0
   2433 ko	 311424	  0.011447	         0
   2441 ko	 312448	   0.01214	         0
   2449 ko	 313472	  0.013437	         0
   2457 ko	 314496	  0.012655	         0
   2465 ko	 315520	   0.01263	         0
   2473 ko	 316544	  0.012164	         0
   2481 ko	 317568	  0.012665	         0
   2489 ko	 318592	  0.013254	         0
   2497 ko	 319616	  0.013079	         0
   2505 ko	 320640	  0.039265	         0
   2513 ko	 321664	  0.017344	         0
   2521 ko	 322688	  0.016705	         0
   2529 ko	 323712	  0.012124	         0
   2537 ko	 324736	  0.023768	         0
   2545 ko	 325760	  0.013567	         0
   2553 ko	 326784	  0.014361	         0
   2561 ko	 327808	  0.012968	         0
   2569 ko	 328832	  0.012133	         0
   2577 ko	 329856	   0.01269	         0
   2585 ko	 330880	  0.014475	         0
   2593 ko	 331904	  0.016927	         0
   2601 ko	 332928	  0.012221	         0
   2609 ko	 333952	  0.012572	         0
   2617 ko	 334976	   0.01352	         0
   2625 ko	 336000	  0.012109	         0
   2633 ko	 337024	  0.012126	         0
   2641 ko	 338048	  0.012488	         0
   2649 ko	 339072	  0.012093	         0
   2657 ko	 340096	  0.012107	         0
   2665 ko	 341120	  0.012142	         0
   2673 ko	 342144	  0.012174	         0
   2681 ko	 343168	  0.012735	         0
   2689 ko	 344192	  0.012659	         0
   2697 ko	 345216	  0.012413	         0
   2705 ko	 346240	  0.012368	         0
   2713 ko	 347264	  0.012138	         0
   2721 ko	 348288	  0.014647	         0
   2729 ko	 349312	  0.012437	         0
   2737 ko	 350336	  0.012834	         0
   2745 ko	 351360	  0.013852	         0
   2753 ko	 352384	  0.014894	         0
   2761 ko	 353408	  0.014095	         0
   2769 ko	 354432	  0.012584	         0
   2777 ko	 355456	  0.012099	         0
   2785 ko	 356480	  0.013058	         0
   2793 ko	 357504	  0.012602	         0
   2801 ko	 358528	  0.012418	         0
   2809 ko	 359552	  0.012567	         0
   2817 ko	 360576	  0.012565	         0
   2825 ko	 361600	  0.012797	         0
   2833 ko	 362624	  0.012317	         0
   2841 ko	 363648	  0.012524	         0
   2849 ko	 364672	  0.012189	         0
   2857 ko	 365696	  0.043774	         0
   2865 ko	 366720	   0.01221	         0
   2873 ko	 367744	  0.012144	         0
   2881 ko	 368768	  0.012458	         0
   2889 ko	 369792	   0.01236	         0
   2897 ko	 370816	  0.012158	         0
   2905 ko	 371840	  0.012082	         0
   2913 ko	 372864	  0.012944	         0
   2921 ko	 373888	  0.013513	         0
   2929 ko	 374912	  0.015393	         0
   2937 ko	 375936	  0.023326	         0
   2945 ko	 376960	  0.014493	         0
   2953 ko	 377984	  0.012604	         0
   2961 ko	 379008	  0.012723	         0
   2969 ko	 380032	  0.012764	         0
   2977 ko	 381056	  0.012886	         0
   2985 ko	 382080	  0.012325	         0
   2993 ko	 383104	  0.012172	         0
   3001 ko	 384128	  0.012224	         0
   3009 ko	 385152	  0.012213	         0
   3017 ko	 386176	   0.01183	         0
   3025 ko	 387200	  0.011874	         0
   3033 ko	 388224	  0.011788	         0
   3041 ko	 389248	  0.011894	         0
   3049 ko	 390272	  0.011855	         0
   3057 ko	 391296	  0.011687	         0
   3065 ko	 392320	  0.011845	         0
   3073 ko	 393344	   0.01203	         0
   3081 ko	 394368	  0.011812	         0
   3089 ko	 395392	  0.011779	         0
   3097 ko	 396416	  0.011647	         0
   3105 ko	 397440	  0.011575	         0
   3113 ko	 398464	  0.012134	         0
   3121 ko	 399488	  0.011815	         0
   3129 ko	 400512	  0.011842	         0
   3137 ko	 401536	   0.01157	         0
   3145 ko	 402560	  0.011784	         0
   3153 ko	 403584	   0.01183	         0
   3161 ko	 404608	  0.013462	         0
   3169 ko	 405632	  0.011446	         0
   3177 ko	 406656	  0.013331	         0
   3185 ko	 407680	  0.014457	         0
   3193 ko	 408704	  0.013846	         0
   3201 ko	 409728	  0.012073	         0
   3209 ko	 410752	  0.012005	         0
   3217 ko	 411776	  0.011899	         0
   3225 ko	 412800	  0.011895	         0
   3233 ko	 413824	  0.011796	         0
   3241 ko	 414848	  0.011459	         0
   3249 ko	 415872	   0.01165	         0
   3257 ko	 416896	  0.011816	         0
   3265 ko	 417920	  0.011742	         0
   3273 ko	 418944	  0.011893	         0
   3281 ko	 419968	  0.011511	         0
   3289 ko	 420992	  0.011798	         0
   3297 ko	 422016	  0.012025	         0
   3305 ko	 423040	  0.011874	         0
   3313 ko	 424064	  0.011552	         0
   3321 ko	 425088	  0.011476	         0
   3329 ko	 426112	  0.011567	         0
   3337 ko	 427136	  0.011797	         0
   3345 ko	 428160	   0.01189	         0
   3353 ko	 429184	  0.011535	         0
   3361 ko	 430208	  0.011699	         0
   3369 ko	 431232	   0.01181	         0
   3377 ko	 432256	  0.011798	         0
   3385 ko	 433280	  0.011822	         0
   3393 ko	 434304	  0.011789	         0
   3401 ko	 435328	  0.011814	         0
   3409 ko	 436352	   0.01183	         0
   3417 ko	 437376	   0.01179	         0
   3425 ko	 438400	  0.011828	         0
   3433 ko	 439424	  0.011501	         0
   3441 ko	 440448	  0.011511	         0
   3449 ko	 441472	  0.011469	         0
   3457 ko	 442496	  0.011512	         0
   3465 ko	 443520	  0.011827	         0
   3473 ko	 444544	  0.011801	         0
   3481 ko	 445568	  0.011799	         0
   3489 ko	 446592	  0.011549	         0
   3497 ko	 447616	  0.011801	         0
   3505 ko	 448640	  0.011826	         0
   3513 ko	 449664	  0.011798	         0
   3521 ko	 450688	  0.011848	         0
   3529 ko	 451712	  0.011805	         0
   3537 ko	 452736	  0.011795	         0
   3545 ko	 453760	  0.011852	         0
   3553 ko	 454784	  0.011659	         0
   3561 ko	 455808	  0.011851	         0
   3569 ko	 456832	  0.012237	         0
   3577 ko	 457856	  0.011819	         0
   3585 ko	 458880	  0.012128	         0
   3593 ko	 459904	  0.011858	         0
   3601 ko	 460928	  0.011664	         0
   3609 ko	 461952	  0.011628	         0
   3617 ko	 462976	  0.011591	         0
   3625 ko	 464000	    0.0118	         0
   3633 ko	 465024	  0.011742	         0
   3641 ko	 466048	  0.011472	         0
   3649 ko	 467072	  0.011483	         0
   3657 ko	 468096	  0.011619	         0
   3665 ko	 469120	  0.011692	         0
   3673 ko	 470144	   0.01149	         0
   3681 ko	 471168	  0.011558	         0
   3689 ko	 472192	  0.011586	         0
   3697 ko	 473216	  0.011843	         0
   3705 ko	 474240	  0.011831	         0
   3713 ko	 475264	    0.0116	         0
   3721 ko	 476288	   0.01178	         0
   3729 ko	 477312	  0.011904	         0
   3737 ko	 478336	  0.012011	         0
   3745 ko	 479360	  0.011708	         0
   3753 ko	 480384	   0.01181	         0
   3761 ko	 481408	  0.011812	         0
   3769 ko	 482432	  0.011831	         0
   3777 ko	 483456	  0.011756	         0
   3785 ko	 484480	  0.011786	         0
   3793 ko	 485504	    0.0118	         0
   3801 ko	 486528	  0.011835	         0
   3809 ko	 487552	   0.01143	         0
   3817 ko	 488576	  0.011498	         0
   3825 ko	 489600	  0.011454	         0
   3833 ko	 490624	  0.012207	         0
   3841 ko	 491648	  0.012234	         0
   3849 ko	 492672	  0.011745	         0
   3857 ko	 493696	  0.011938	         0
   3865 ko	 494720	  0.011959	         0
   3873 ko	 495744	  0.012116	         0
   3881 ko	 496768	  0.011482	         0
   3889 ko	 497792	  0.011686	         0
   3897 ko	 498816	  0.011465	         0
   3905 ko	 499840	  0.011537	         0
   3913 ko	 500864	   0.01177	         0
   3921 ko	 501888	  0.011773	         0
   3929 ko	 502912	  0.011842	         0
   3937 ko	 503936	  0.011766	         0
   3945 ko	 504960	  0.011947	         0
   3953 ko	 505984	  0.012449	         0
   3961 ko	 507008	  0.012187	         0
